"","X_R24834A_2","X_R24834A_1","X_R21723B_2","X_37014_1","X_31616_1","X_R35073B_1","X_7158_1","X_R35073B_2","X_R40334B_1","X_R40334B_2","X_R30875B_2","X_R30875B_1","X_R21723B_1","X_40064_1","X_R9288_1","X_Rou7776B_1","X_Rou7776B_2","X_ROU7788A_1","X_ROU7788A_2","X_21868_1","X_35794_1","X_Rou6223B_2","X_Rou6223B_1","X_776_1","X_R41544A_1","X_R9288_2","X_R16380_1","X_R16380_2","X_R41544A_2","X_R34914A_1","X_R19459B_2","X_R34914A_2","X_R29425B_2","X_33098_1","X_24339_1","X_20026_2","X_20026_1","X_14501_1","X_R19880A_10","X_R19880A_9","X_R19459B_1","X_R40757A_2","X_R40757A_3","X_R25549B_2","X_R25549B_1","X_R29425B_1"
"SBSN",0,0,3,1,0,0,0,0,2,2,2,0,0,0,1,0,0,1,2,3,0,2,1,0,0,1,5,5,1,4,0,5,1,33,2,10,6,1,4,0,0,3,3,0,0,1
"SCARF1",137,159,28,46,159,204,263,208,26,29,53,36,25,1103,33,105,109,384,465,159,126,72,76,181,287,17,377,399,319,158,28,191,119,145,225,58,100,16,40,48,30,267,193,71,59,138
"SCARNA18",1,0,0,0,1,0,2,1,0,1,0,1,2,1,0,1,2,0,1,2,3,0,1,0,0,0,0,0,1,1,1,4,0,2,4,0,3,0,1,3,1,1,1,1,1,1
"SCARNA3",0,0,3,0,1,0,1,0,0,0,1,1,0,3,0,1,0,0,0,2,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"SCARNA7",0,0,0,1,1,2,2,0,0,2,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,5,0,1,3,3,0,1,1,0,0,0,2,1
"SCAT1",2,2,3,4,29,1,2,1,11,12,16,17,1,6,0,11,11,0,0,24,5,11,12,3,1,1,2,0,2,7,3,11,9,78,3,13,36,1,1,0,1,5,7,68,62,4
"SCAT8",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
"SCEL",0,0,0,0,0,0,0,2,0,1,4,7,1,0,0,1,1,0,0,3,0,0,2,1,0,1,0,1,0,4,3,0,1,3,0,3,4,1,2,0,3,6,2,4,1,0
"SCIN",59,54,144,4,1,41,21,33,23,22,59,51,132,15,3,16,21,128,164,150,13,1,1,15,12,1,55,61,11,34,4,41,66,131,224,12,8,12,117,136,6,305,280,5,4,90
"SCN3A",2,0,1,17,12,57,71,59,1,1,17,9,2,227,1,5,8,1,0,0,31,10,8,4,2,2,4,5,3,2,175,8,8,9,12,117,80,2,57,69,171,21,25,69,67,11
"SCN4B",2,5,4,4,7,1,6,0,2,0,2,1,4,2,1,2,0,0,0,1,2,0,1,1,1,1,0,1,0,2,0,3,1,10,6,0,0,2,0,2,1,3,6,2,1,2
"SCNN1A",0,0,0,2,0,0,5,1,1,2,0,0,1,13,1,1,0,0,1,0,3,0,0,1,1,0,0,0,1,0,1,0,3,7,2,2,1,5,1,0,2,1,0,1,1,1
"SCUBE1",0,0,3,0,0,9,0,10,0,1,0,1,0,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0,1,1,0,17,1,1,2,0,0,2,10,10,5,3,0
"SDCBPP3",0,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"SDHDP3",0,0,0,1,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,6,2,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"SDK2",2,0,2,1,1,0,0,0,1,2,0,1,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,3,1,7,3,3,6,2,1,0,0,0,1,0,1,2,0,1
"SDR16C5",0,0,0,0,1,0,0,0,6,3,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SDR42E2",0,2,1,3,7,4,0,1,1,1,0,0,3,0,2,1,1,4,5,1,13,6,4,0,3,1,1,2,1,1,2,1,0,8,3,1,3,3,0,0,0,3,0,0,1,0
"SEC14L3",0,0,0,0,3,1,2,0,1,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,1,1,1,2,0,1,0,1,0,5,1,1,0,0,0,0,0,2
"SEC14L5",0,0,3,0,2,1,21,0,2,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,2,2,2,0,2,3,1,0,1,0,12,12,0,0,1
"SEMA3A",14,5,1,20,7,0,5,1,0,0,107,103,0,2,1,13,6,0,0,90,6,0,0,121,1,0,21,15,0,0,5,0,2,820,24,7,6,0,0,0,1,0,0,1,1,1
"SEMA3C",0,0,0,0,0,1,0,0,0,0,5,10,0,1,0,6,5,0,0,21,1,0,1,1,0,0,0,0,0,1,0,0,0,5,1,2,3,1,0,0,0,1,1,1,3,0
"SEMA5A",7,9,4,31,98,35,7,44,2,4,30,20,4,0,52,1,3,12,11,17,69,28,39,37,3,20,7,10,0,18,14,26,1,820,26,968,462,15,0,2,21,25,35,47,64,1
"SEMA6B",1,2,0,0,0,0,3,3,1,1,0,0,1,0,1,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,1,3,2,1,1,3,2,2,0,0,0,1,0,0,1,1
"SEMA6D",0,0,1,4,2,1,0,0,2,2,0,0,1,0,1,0,0,1,0,0,13,3,0,1,0,0,19,8,0,0,2,1,2,42,0,1,4,0,0,0,0,1,0,0,0,0
"SEPHS1P6",0,0,0,3,2,0,3,0,0,0,2,1,0,2,1,0,1,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,1,6,1,4,1,4,0,0,1,3,1,0,0,1
"SEPTIN10",68,61,8,2052,729,84,132,81,171,184,71,62,13,1,248,148,146,22,10,156,993,1271,1535,210,1194,189,114,95,1397,110,289,104,34,160,1270,1834,1704,25,79,102,290,70,57,151,121,37
"SEPTIN7P8",0,0,0,2,5,1,2,1,1,1,1,1,1,2,2,1,3,2,1,4,9,1,5,2,2,1,0,2,1,0,0,0,0,0,0,2,2,3,0,5,0,0,1,0,1,1
"SERF1A",6,2,0,1,0,3,0,9,0,0,4,3,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,4,1,4,0,4,1,1,0,0,0,3,3,4,0,0,3
"SERPINA10",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,6,5,0,0,0,0,0,32,1,1,1,0,0,0,0,0,0,0,0,0
"SERPINA11",0,0,0,0,0,0,1,0,0,0,6,7,0,0,1,1,0,3,2,0,0,0,0,0,0,1,6,6,0,0,0,0,0,8,0,0,0,0,1,0,1,1,0,0,0,0
"SERPINB6",73,64,16,14,33,118,31,138,13,11,7,7,17,224,27,21,16,3,7,4,119,34,32,24,13,14,4,3,11,93,25,115,50,7,40,115,133,11,12,11,25,50,34,36,39,38
"SERPINB7",0,0,0,0,0,0,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,3,0,1,0,0,0,1,0,0,1,0,1
"SERPINE2",14,14,7,17,39,89,49,92,26,25,32,31,5,86,4,21,38,7,4,57,47,17,8,8,16,7,3,2,24,49,6,51,38,29,18,13,11,31,20,12,12,74,77,58,52,19
"SERTM2",0,0,0,0,2,0,2,0,1,1,3,3,4,5,2,1,0,1,0,23,0,0,0,2,0,0,6,3,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1
"SEZ6L",0,0,1,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,1,0,0
"SFTPA2",0,0,1,0,0,0,0,1,0,0,8,8,0,0,0,1,0,0,0,2,0,4,2,0,0,0,0,0,1,0,1,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0
"SGCZ",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,6,8,0,0,1,1,1,0,0,0,0,0,2,0,0,1,1,1,0,1
"SGMS2",9,7,2,3,19,0,25,4,1,1,80,72,5,9,10,51,67,0,1,225,12,2,2,99,2,2,1,2,10,5,10,2,7,146,26,1,0,1,0,1,12,8,3,1,5,10
"SH2D1A",0,2,2,2,3,1,2,0,2,2,4,2,4,1,0,1,0,0,0,2,1,3,7,0,0,0,0,0,0,1,0,6,2,6,3,6,11,0,1,3,0,0,1,8,8,4
"SH2D4A",4,0,62,3,20,110,3,100,9,14,33,20,57,3,2,49,72,4,2,2,15,1,2,20,11,4,15,21,14,8,18,6,44,63,27,0,0,1,10,8,18,117,104,24,15,59
"SHANK2",360,317,13,1,5,4,24,8,9,6,1,6,7,4,15,21,32,2,4,144,26,4,6,7,0,13,2,1,5,6,15,4,99,246,9,3,1,1,1,0,15,117,119,15,10,76
"SHANK3",0,1,0,1,14,1,2,4,5,2,3,2,0,0,1,0,1,0,1,1,6,8,5,9,0,0,3,3,2,5,2,12,9,4,9,7,3,7,5,2,8,3,2,3,2,2
"SHC3",1,0,1,5,3,0,2,2,1,4,3,6,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,2,1,2,1,3,7,1,24,18,1,1,1,2,1,0,9,6,1
"SHISA3",7,4,9,89,87,13,31,15,26,33,6,5,17,38,392,12,17,44,43,46,173,83,103,435,11,280,16,26,10,17,50,24,13,5,77,56,53,143,67,86,56,6,3,68,66,10
"SHOX2",125,128,31,6,35,14,60,12,9,2,71,55,16,64,11,612,666,12,7,130,34,55,88,258,11,8,224,207,20,9,22,9,20,299,137,17,18,27,63,75,21,19,11,40,40,12
"SHROOM4",0,0,3,0,2,0,1,1,1,2,2,0,2,0,1,1,1,0,0,1,0,1,1,2,1,1,0,0,1,1,0,1,3,0,0,5,1,5,2,1,5,2,0,3,6,1
"SHTN1",90,105,223,7,25,7,49,7,25,28,70,61,224,16,44,113,100,91,83,401,2,13,9,60,20,26,22,21,31,0,11,2,37,83,7,2,2,18,17,28,4,15,19,38,31,24
"SIK1",11,17,22,6,1,3,1,6,0,3,0,0,18,2,0,1,2,3,0,4,0,2,5,0,1,0,0,0,0,0,0,0,0,6,0,28,27,8,5,8,0,12,8,0,2,0
"SIM2",0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,2,2,1
"SIRPG",4,4,0,0,12,0,4,0,4,3,1,0,0,0,0,0,1,1,0,0,0,0,1,4,0,1,2,6,2,0,3,2,0,1,282,1,2,0,0,0,1,5,1,3,1,0
"SIX3",6,16,2,0,41,2,40,6,3,3,49,49,1,64,0,54,60,18,22,431,16,2,1,6,6,0,11,29,6,0,4,3,5,301,11,1,0,20,0,1,6,4,5,0,0,8
"SIX3-AS1",0,0,0,0,0,0,5,0,0,0,3,2,0,8,0,2,1,4,0,16,0,0,1,1,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"SLAMF8",1,0,0,0,0,0,0,2,1,0,1,4,0,32,0,0,0,3,0,1,0,1,0,1,0,1,0,0,0,0,1,0,3,2,0,2,0,0,3,4,1,1,1,1,2,1
"SLC17A1",0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,7,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
"SLC17A3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
"SLC17A7",3,2,3,4,6,3,11,1,2,3,1,4,1,2,1,2,0,1,0,1,26,5,6,4,2,2,0,1,9,9,2,10,15,5,2,105,150,6,4,5,5,1,2,3,3,21
"SLC24A2",0,0,1,2,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,3,0,3,1,2,0,0,1,1,0,0,0,0,0,1
"SLC25A24P1",1,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,9,0,0,0,0,0,1,0,1,6
"SLC25A39P1",0,0,2,1,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,3,0,0,0,3,0,1,4,0,0,0,2,2,0,0,0,0
"SLC2A10",0,0,0,0,1,1,0,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,3,0,1,0,0,19,1,0,4,0,0,0,0,0,0,1,0
"SLC2A2",26,21,0,0,0,0,0,0,0,0,1,3,0,0,3,2,3,0,0,71,0,0,1,1,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1
"SLC2A3P2",0,0,0,1,2,0,1,0,3,0,0,0,0,1,0,1,1,0,0,1,3,0,0,1,0,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"SLC30A8",0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,16,7,0,0,1,3,0,0,0,0,0,6,10,1,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,5
"SLC39A12",0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,2,1,0,0,2,0,0,2,0,3,0,3,1,0,0,4,3,2,0,1
"SLC40A1",0,0,0,0,1,1,0,1,1,0,12,22,1,1,0,2,0,1,1,8,0,0,2,4,2,0,10,6,0,0,1,0,1,8,9,0,0,0,0,1,1,53,43,5,1,1
"SLC4A10",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,1,6,1,0,1,1,0,1,0,0,0,0,0,1
"SLC5A8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,1,0,1
"SLC6A11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC6A13",1,1,0,3,0,1,2,0,1,1,0,1,0,0,0,4,1,1,0,1,12,2,4,1,2,0,0,0,1,2,2,3,1,2,2,7,34,4,3,0,0,1,2,6,6,2
"SLC6A14",0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,3,0,0,0,35,0,0,0,3,0,0,0,0,1,6,0,1,1,1,0,1,0,1,0,0,0,0
"SLC6A3",0,0,0,1,1,0,3,0,1,0,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,2,2,2,0,0,0,0,0,1,0,2,0,2,2,3
"SLC6A7",0,0,0,4,3,0,0,2,3,2,0,0,1,0,4,1,1,0,1,0,1,1,1,0,1,3,1,0,0,3,2,8,1,27,0,6,3,6,0,1,3,1,1,0,0,0
"SLC6A8",17,5,10,48,32,8,20,13,12,14,10,4,8,26,14,15,13,2,3,17,42,13,8,24,8,16,3,7,12,83,7,85,9,65,11,10,9,45,7,14,18,15,16,5,6,12
"SLC6A9",14,20,82,213,238,58,249,77,116,117,27,22,72,57,62,60,85,25,25,274,609,39,43,118,664,48,38,41,687,50,32,51,57,202,46,18,84,86,69,92,31,39,42,19,28,72
"SLC7A3",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,7,4,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"SLC7A9",1,1,0,0,3,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,3,0,0,5,0,1,0,0,1,0,0,0
"SLITRK5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,1,0,0,0,0,0,0,0,1,125,0,0,0,0,0,0,0,0,0,0,0,1
"SMARCA1",1,5,1,8,25,21,7,9,10,8,10,17,0,6,0,1,4,3,3,1,8,7,5,9,7,0,8,11,4,7,3,12,4,23,559,3,2,2,3,2,0,19,17,6,11,5
"SMC1B",56,32,12,1,95,26,4,14,18,32,59,49,13,68,75,3,20,11,11,219,106,25,28,14,57,74,9,11,65,12,8,12,4,16,14,11,14,7,9,5,10,22,18,23,21,4
"SMG1P4",17,13,29,15,4,7,2,12,16,22,0,3,11,2,1,8,3,1,0,32,4,17,25,2,2,0,8,9,1,1,4,0,3,5,0,3,2,1,1,0,1,5,4,1,2,2
"SMIM10L2A",1,0,0,0,5,1,2,0,0,0,0,1,0,1,0,2,3,0,0,0,3,0,1,1,0,2,0,0,0,2,0,2,0,4,13,4,11,0,0,1,0,6,0,2,1,0
"SMIM15-AS1",2,0,1,2,2,0,2,2,3,2,2,0,1,3,1,0,1,1,2,0,1,2,0,1,3,0,2,1,2,2,0,2,1,2,3,4,4,6,4,4,1,2,1,2,2,1
"SMIM23",0,0,2,0,1,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"SMIM40",0,0,0,1,0,0,0,1,0,1,1,0,0,0,2,0,1,2,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"SNAP91",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,2,2,1,3,4,2,0,0,0,0,0,1,1,0,1,0,0
"SNCA",0,0,0,12,6,0,1,2,0,0,0,2,1,1,1,5,5,0,0,2,0,0,0,5,0,0,21,16,0,1,0,1,0,7,3,19,46,0,6,0,0,0,1,0,1,0
"SNCG",3,2,0,1,10,3,3,6,7,9,12,3,3,0,2,0,0,6,8,5,2,5,6,2,1,0,0,0,0,3,2,0,0,16,78,0,0,5,0,0,0,4,5,12,13,3
"SNHG27",1,0,1,8,4,4,1,3,7,4,6,4,5,0,2,1,3,0,3,0,6,5,7,10,1,7,1,2,2,12,4,21,6,2,0,12,15,6,2,8,5,0,2,8,5,6
"SNORA12",0,2,1,4,0,2,7,3,1,0,2,1,0,6,0,3,2,6,4,0,2,1,1,1,1,1,1,1,3,3,0,1,0,0,1,0,1,1,2,1,0,2,0,1,0,1
"SNORA68B",0,0,0,0,1,2,1,1,0,2,0,1,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,3,0,0,2,0,1,2,0,0,2
"SNORD123",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,2,0,0,0,0,0,0,2,0,0,0
"SNORD127",1,0,0,0,2,3,3,1,0,1,1,2,1,2,1,0,1,1,2,1,1,1,1,0,1,0,1,0,1,2,2,5,2,2,4,4,1,2,0,2,2,3,0,0,0,4
"SNORD41",1,1,0,1,1,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"SNORD62A",0,0,0,3,0,1,0,0,2,2,2,1,0,2,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,2,0,2,2,2,3,3,1,1,1,0,0,1,1,0,0
"SNX18P13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,0,0,0,0,0,0,0,0,1,0,0
"SNX18P1Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,8,12,0,0,0,0,0,1,0,0,2,1,0
"SNX6P1",0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,0,0,2,1,0,0,3,3,0,1,0,5,0,0,1
"SNX7",9,16,3,1,0,2,0,5,1,3,80,72,3,1,10,24,18,0,0,59,1,8,10,77,0,16,59,63,3,2,0,2,3,60,6,3,3,1,1,0,2,3,2,3,3,6
"SNX9-AS1",0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,1
"SOCS6P1",0,0,1,1,0,1,2,1,0,1,1,0,0,2,1,1,1,2,0,0,1,0,2,3,1,0,0,0,3,0,0,1,0,1,0,2,0,0,0,0,1,1,0,0,0,0
"SORCS1",0,1,0,0,0,1,1,1,0,0,1,4,0,0,0,1,0,0,0,3,1,0,0,5,1,0,0,0,0,1,0,0,3,0,8,2,4,0,0,2,1,0,1,1,0,1
"SORCS3",7,6,9,59,4,1,10,0,1,0,27,28,3,0,208,10,12,0,2,23,24,4,2,19,0,191,0,3,0,2,26,2,2,350,5,6,9,93,0,0,25,0,1,12,9,0
"SORT1",18,7,55,27,95,634,88,700,114,137,126,122,47,323,8,48,58,121,86,16,174,53,80,58,140,8,288,277,176,37,64,38,193,171,294,19,18,576,979,1246,73,315,259,110,102,222
"SOWAHC",9,5,1,61,111,16,8,15,30,34,10,10,1,1,32,26,25,1,0,18,88,304,404,48,178,28,8,17,238,12,40,17,7,30,159,194,180,4,9,8,18,14,7,9,3,3
"SOWAHCP2",0,0,0,0,0,1,0,4,0,0,2,0,0,51,8,1,3,0,0,3,0,0,0,3,0,14,0,0,1,0,0,0,0,0,0,8,9,0,1,1,0,0,0,4,1,0
"SOX9-AS1",2,3,0,31,44,2,19,1,0,8,15,20,2,5,2,6,2,8,7,23,35,3,3,13,0,2,1,6,2,21,6,27,3,60,45,29,40,13,2,0,1,2,0,11,14,4
"SP7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1
"SP8",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,8,0,0,1,0,0,0,3,0,0,0,0,1
"SPACA4",1,0,6,0,2,1,1,0,0,1,0,1,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,1,0,3,1,0,0,6,3,3,0,3,2,0,0,2,3,0,1,1
"SPART",868,931,24,422,128,179,57,203,54,63,322,276,16,214,79,62,77,125,94,1470,30,79,69,182,20,64,23,45,11,435,90,580,64,1785,683,472,485,47,123,129,91,194,166,254,249,72
"SPATA16",0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,6,0,6,0,0,1,0,4,0,1,0,0,6,1,0,0,0
"SPATA22",0,0,1,0,0,2,5,0,2,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,59,0,0,0,1,2,0,25,22,2,0,0
"SPATA31D2P",0,0,0,1,5,1,1,2,0,4,4,6,1,2,0,0,0,2,0,4,4,1,7,0,0,0,0,1,0,7,3,5,0,3,36,1,1,0,0,0,2,0,2,2,1,0
"SPATA4",0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,2,1,2,0,0,0,1,0,1,0,0,0
"SPDYE10P",0,0,0,1,2,1,3,1,0,0,0,2,1,0,0,2,1,1,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
"SPDYE19P",1,1,2,1,1,1,0,2,1,1,1,0,0,0,0,2,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,2,2,0,2,1,2,1,2,1,0
"SPECC1P1",0,0,0,3,0,1,0,1,0,2,0,3,0,3,0,1,2,1,1,0,0,0,0,5,0,0,7,9,1,0,1,1,0,3,1,2,0,1,0,0,2,1,1,1,1,0
"SPIC",1,0,0,0,3,8,1,15,0,1,6,8,1,0,0,0,1,0,1,0,0,1,1,0,0,0,2,0,1,2,1,4,1,2,11,0,1,2,0,2,0,4,1,5,1,0
"SPINK2",2,1,0,0,0,27,0,21,1,3,0,1,0,6,0,0,1,9,2,1,0,0,0,1,1,0,5,0,0,0,2,1,1,2,3,0,0,2,1,0,2,19,24,1,1,1
"SPOCK1",72,71,1,1,8,0,0,2,4,1,8,5,2,0,3,44,54,0,0,30,1,1,4,1,0,1,1,0,7,2,0,2,1,20,1,0,0,0,0,2,2,0,1,1,0,3
"SPP1",0,0,3,0,0,0,0,0,0,0,1,2,4,0,2,5,5,0,0,30,0,0,0,1,1,0,0,0,1,2,0,0,30,4,0,2,2,3,4,3,3,1,0,4,1,46
"SRP68P1",0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,2,3,2,0,0,0,1,2,0,0,0
"SRP68P3",0,0,1,2,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SSTR5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,1,0,1
"SSTR5-AS1",0,0,0,1,1,2,0,1,1,3,1,0,0,0,1,1,2,0,0,0,0,1,1,2,0,0,1,1,0,0,2,0,4,0,0,9,3,1,0,2,3,0,0,1,1,2
"ST7-OT4",0,1,2,2,6,2,7,0,5,2,0,2,0,3,0,3,2,1,0,5,5,1,3,0,1,0,2,0,3,8,3,9,1,3,9,5,4,5,0,2,2,1,3,2,2,0
"ST8SIA2",0,0,0,1,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,2,1,0,0,9,0,0,0,1,0,3,0,2,3,0,0,5,0,0,0,0,4,0,0,0,1,1
"STAB1",0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,1,0,2,2,2,0,1,2,1,1,1,0,1
"STAG3L1",0,1,1,2,3,1,2,0,1,0,3,3,2,0,1,0,1,2,1,2,8,1,5,0,2,1,2,1,2,0,0,2,0,2,0,3,2,2,0,0,1,0,1,1,1,0
"STC1",0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,0,1,0,9,0,0,0,0,0,0,0,1,2,0,2,0
"STK31",1,2,4,2,3,2,1,4,6,3,1,0,0,4,4,5,1,2,4,7,10,7,4,3,8,7,36,25,1,3,4,1,4,2,5,6,6,3,2,4,1,2,3,1,5,3
"STMND1",0,0,0,0,1,3,0,6,4,3,0,0,0,0,1,0,0,0,0,0,6,2,3,2,0,0,3,2,0,1,7,4,1,0,2,0,0,0,15,23,7,1,3,2,3,3
"STYK1",0,0,1,0,14,3,0,3,5,4,7,5,1,1,0,0,1,33,37,0,1,1,1,1,1,1,28,32,0,0,1,0,1,5,11,6,0,1,8,13,4,2,0,6,1,1
"SULF1",3,0,0,43,1,0,0,0,0,5,3,1,0,3,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,2,7,48,6,7,15,0,0,1,0,2,2,1,1
"SULT1A1",0,1,1,1,18,6,2,6,2,2,3,2,1,2,6,49,43,79,64,28,7,0,2,18,16,6,7,4,23,3,12,1,12,3,2,6,1,3,6,7,11,15,14,7,11,14
